"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.cluster_id","Input.cluster_rep","Input.index_intruder_in_df","Input.title_intruder","Input.community_intruder","Input.intruder_rank","Input.in_test_intruder_location","Input.index_0","Input.sentence_0_text","Input.index_1","Input.sentence_1_text","Input.index_2","Input.sentence_2_text","Input.index_3","Input.sentence_3_text","Input.index_4","Input.sentence_4_text","Input.index_5","Input.sentence_5_text","Input.index_6","Input.sentence_6_text","Input.index_7","Input.sentence_7_text","Input.index_8","Input.sentence_8_text","Input.index_9","Input.sentence_9_text","Answer.answers.0","Answer.answers.1","Answer.answers.2","Answer.answers.3","Answer.answers.4","Answer.answers.5","Answer.answers.6","Answer.answers.7","Answer.answers.8","Answer.answers.9","Answer.description","Approve","Reject"
"3L21G7IH49D3RYO3I5UR8DXG1H81Y8","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","33NF62TLXMJIOUDKUI48RPAJQQFKJG","A1689LPUF6HS1A","Approved","Thu Dec 07 22:24:52 PST 2023","Thu Dec 07 22:35:44 PST 2023","Sun Dec 10 22:35:44 PST 2023","Sun Dec 10 22:36:09 PST 2023","","","652","100% (12/12)","100% (12/12)","100% (10/10)","2","Distributor Personnel","9534","Section 7.10  COPYRIGHT AND OTHER PROPRIETARY NOTICES.","0","8.0","6","2095","4.3  
SUBSTITUTE  DIRECTOR OF  OPERATIONS.","3855","4.3. Delivery Terms.","374","3. 
Standard Operating Procedures.","953","5.1  
Installation.","11612","7.  PLACEMENT 
     a)","9771","(c) 
Use of Endorsements.","9534","Section 7.10  COPYRIGHT AND OTHER PROPRIETARY NOTICES.","580","Page 2 of 13 
Management Duties 
12.","8254","Administration and Risk Management.","7995","3. 
Reseller Activity.","false","false","false","false","true","false","false","false","false","false","The sentence ""7. PLACEMENT a)"" does not seem to belong to the group, as it is related to placement, which is different from the topics of substitute director of operations, delivery terms, standard operating procedures, installation, use of endorsements, copyright and other proprietary notices, page 2 of 13 management duties, administration and risk management, and reseller activity.  The group of sentences without the one marked as omitted could be described as a set of clauses or provisions related to substitute director of operations, delivery terms, standard operating procedures, installation, use of endorsements, copyright and other proprietary notices, page 2 of 13 management duties, administration and risk management, and reseller activity."
"335VBRURDLHNAYA7MHXQGGNJHHRE9F","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","37UQDCYH60C3KA6USDTIQ8GRFSUV7C","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:20:23 PST 2023","Tue Dec 05 14:20:42 PST 2023","Fri Dec 08 14:20:42 PST 2023","Fri Dec 08 14:21:09 PST 2023","","","19","100% (70011/70011)","100% (151/151)","100% (150/150)","14","Financial Records Audits","10814","8.14
 Modification of Terms and Pricing.","-1","","5","2128","14 
      10.2  
ANNUAL FINANCIAL STATEMENT.","1387","e. 
Audit Rights.","8862","No period shall be audited more than once.","10328","AUDIT","2127","ACCOUNTING PROCEDURES;  RIGHT OF AUDIT.

10.1  
ACCOUNTING.","10814","8.14
 Modification of Terms and Pricing.","1979","-69-
15. Records and Audits.

15.1 Records.

Manufacturer will maintain complete and accurate Records.","6741","18.02 
Audit Rights.","10476","6. INSPECTION AND AUDIT.","11891","Premier access to such records during normal working hours.","false","false","false","false","false","true","false","false","false","true","Audit"
"3QGTX7BCHRJ2K6ZRFEYMPAJZJRGZ5E","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3LO69W1SU6UJHY517CV69CVINY3GLB","A1689LPUF6HS1A","Approved","Thu Dec 07 22:08:20 PST 2023","Thu Dec 07 22:15:05 PST 2023","Sun Dec 10 22:15:05 PST 2023","Sun Dec 10 22:15:09 PST 2023","","","405","100% (12/12)","100% (12/12)","100% (10/10)","16","Headings","13478","35 
(c) No Material Adverse Change.","-1","","0","13478","35 
(c) No Material Adverse Change.","2627","Page 12 of 32","6535","14.
 Multiple Counterparts.","5881","(f) 
Headings.","7491","(<#C44>)Section 9.12

[Captions].

Captions.","8248","22. SIGNIFICANCE OF HEADINGS.","4444","25.C.  COUNTERPARTS.","12763","Page 6 
10.","2668","6. 
Counterparts.","9253","20.13 Language.","false","false","false","false","true","false","false","false","false","false","The sentence ""(<#C44>)Section 9.12 [Captions]. Captions."" does not seem to belong to the group, as it appears to be a specific formatting or tagging instruction rather than a statement related to material adverse change, multiple counterparts, headings, captions, counterparts, language, or the significance of headings.  The group of sentences without the one marked as omitted could be described as a set of clauses or provisions related to material adverse change, multiple counterparts, headings, captions, counterparts, language, and the significance of headings."
"37YYO3NWHF7ABYXW2A1MSIOO2QHCC1","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:24 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:24 PST 2023","","","3VSOLARPKEQNMKS4N0LWL9FEJYQ390","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:22:32 PST 2023","Tue Dec 05 14:23:12 PST 2023","Fri Dec 08 14:23:12 PST 2023","Fri Dec 08 14:24:09 PST 2023","","","40","100% (70011/70011)","100% (151/151)","100% (150/150)","4","Payments Currency","10333","USE ACKNOWLEDGEMENT","-1","","7","12913","6.6 Software and Programming Fees.","2074","5. Pricing and Payment.","7983","Payment Of Expenses................................................................................................................ 5 
12.

Approval Of Counsel................................................................................................................. 5 
13.

Notices....................................................................................................................................... 6 
14.","8974","Thereafter, any net revenues exceeding","12868","1.3 Currency","7463","Payment Terms.","2753","8.3 Taxes.","10333","USE ACKNOWLEDGEMENT","7122","6.2 
INCIDENTAL CHARGES –","4001","8 
6.6 
Taxes.","false","false","false","true","false","false","false","true","false","false","Expenses"
"3OJX0UFJ01O4ZU7TCHCVKY9M35KU9B","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","32AT8R96GOQPQT1MBQHOPDA4OZZSU8","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:46:41 PST 2023","Tue Dec 05 14:46:57 PST 2023","Fri Dec 08 14:46:57 PST 2023","Fri Dec 08 14:47:09 PST 2023","","","16","100% (70011/70011)","100% (151/151)","100% (150/150)","17","Independent Contractors","12640","Post-Term.","-1","","3","2051","15 
11.8 
No Third-Party Beneficiaries.","10260","Independent Contractor.","12434","28. No Third Party Beneficiaries.","12640","Post-Term.","8164","16.8 
Independent Contractors.","8620","Subcontracting.","262","13.11 
Third Party Beneficiaries.","5667","7. EMPLOYEE STATUS.","3745","3. 
Non-Solicitation.","13158","14. Miscellaneous.

14.1. Independent Contractors.","false","false","false","true","false","false","false","false","true","false","Independent Contractors"
"3WJGKMRWVKQKGQ3A26WXCO66NQTCD1","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","39OWYR0EPN8X3XG5F7EELZX2VXGFYA","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:32:58 PST 2023","Tue Dec 05 14:33:16 PST 2023","Fri Dec 08 14:33:16 PST 2023","Fri Dec 08 14:34:09 PST 2023","","","18","100% (70011/70011)","100% (151/151)","100% (150/150)","10","Notices","562","Update help file.

Change branding from Wildform to On2.           .

Delivery within 150 days.","-1","","9","1359","10.6. NOTICES.","10731","11.2 
Notice.","5117","14.5 Notices.","13492","41 
11. 
Notices.","5551","Section 10.6 Notices.","5897","5. Notices and Submissions.","1753","Notices 
20.1","2254","14.
8 Notices.","987","14.4  
Notices.","562","Update help file.

Change branding from Wildform to On2.           .

Delivery within 150 days.","false","false","false","false","false","false","false","false","false","true","Notices"
"34YWR3PJ2AREK4DBHQ4PBU7XUJ7X0U","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3FTOP5WARI5GB46GQPUQ85VACRJ0JY","A2FV0CMG9S8CU0","Approved","Tue Dec 05 15:20:34 PST 2023","Tue Dec 05 15:21:46 PST 2023","Fri Dec 08 15:21:46 PST 2023","Fri Dec 08 15:22:09 PST 2023","","","72","100% (70011/70011)","100% (151/151)","100% (150/150)","10","Notices","13254","9.
06. Separate Provisions.","-1","","7","1493","10.5 Notices.","9727","Attention:","6789","14. NOTICES.","9967","11.5 Notice 
11.5.1","12836","(k) 
Notice.","9745","Section 13.

Notices.","12848","Notice shall be effective upon receipt.","13254","9.
06. Separate Provisions.","4535","Attention:","2412","7.  
CHANGE OF ADDRESSES FOR NOTICE.","false","false","false","false","false","false","false","true","false","false","Notices"
"33KMQD9OFLVYN074KCL0WA4W04Z77A","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3FPRZHYEP1OLJR57Q1QSDR4BAQNV3M","APRZ7BR8C0ZMQ","Approved","Wed Dec 06 04:58:31 PST 2023","Wed Dec 06 04:59:16 PST 2023","Sat Dec 09 04:59:16 PST 2023","Sat Dec 09 05:00:09 PST 2023","","","45","100% (340/340)","100% (8/8)","100% (3/3)","8","Insurance And Indemnification","8300","11.12 Waiver of Jury Trial.","11","10.0","8","1108","12.  INDEMNITY.","6382","The Manufacturer indemnifies the Customer for the same.","6796","INDEMNITY AND INSURANCE.","6076","Indemnification and Insurance.","12823","6 
12. Representations and Warranties.","1636","(b) 
Proceedings.","1966","10.1 
10.2 Indemnification of Manufacturer.","5108","12.2 Limitation of Liability.","8300","11.12 Waiver of Jury Trial.","13154","12. Indemnification.

12.1. By EFS.","false","false","false","false","false","true","false","false","true","false","indemnification in warranties"
"3H1C3QRA030P8WHAY17HI6ORN2UCEU","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","35LDD5557DL8P2J5XFH07H20UJJKMR","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:32:01 PST 2023","Tue Dec 05 14:32:15 PST 2023","Fri Dec 08 14:32:15 PST 2023","Fri Dec 08 14:33:09 PST 2023","","","14","100% (70011/70011)","100% (151/151)","100% (150/150)","4","Payments Currency","11336","3.7 Alliance Managers.","-1","","3","8466","Attorneys' Fees.","11064","Expenses.","6331","[Revenue Sharing]. and 6.3.2.

6.4.  Taxes.","11336","3.7 Alliance Managers.","10521","Cooperation Fee 
1.Cooperation Fee","10183","6.7Manner of Payments.","13375","ATTORNEYS’ FEES","749","5.
 COMPENSATION TO CONSULTANT.","6568","8.5 Application of Fees.","1098","Invoices will be paid within 15 days of receipt.","false","false","false","true","false","false","false","false","false","false","Fees"
"3ZXV7Q5FJD5HEAH6TCRN0O9RZ39CFC","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3J2UYBXQQOT4N9R96601Z1Q5QLZ60Y","A2FV0CMG9S8CU0","Approved","Tue Dec 05 15:27:48 PST 2023","Tue Dec 05 15:28:04 PST 2023","Fri Dec 08 15:28:04 PST 2023","Fri Dec 08 15:28:09 PST 2023","","","16","100% (70011/70011)","100% (151/151)","100% (150/150)","11","Amendment Waiver","2095","4.3  
SUBSTITUTE  DIRECTOR OF  OPERATIONS.","2","2.0","5","6436","2  WAIVER AND AMENDMENT.","1999","17.14 Amendments.","6859","9.4 
Amendments and Waivers.","5683","28.  
WAIVER.","5697","6 
9. 
Waiver.","2095","4.3  
SUBSTITUTE  DIRECTOR OF  OPERATIONS.","11562","18.  
Miscellaneous.

-------------
     (a)
 Amendments and Waivers.","8468","19. No Implied Waivers.","7380","2. No Other Amendments.","13175","5 
(c) 
Preemption.","false","false","false","false","false","true","false","false","false","false","Waivers and Amendments"
"31D0ZWOD0CG2OR5I6GCBRMWZTYZA04","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3YZ8UPK3VW39JCCQE4ROA86M2YDCU2","A2FV0CMG9S8CU0","Approved","Fri Dec 08 05:54:17 PST 2023","Fri Dec 08 05:54:32 PST 2023","Mon Dec 11 05:54:32 PST 2023","Mon Dec 11 05:55:09 PST 2023","","","15","100% (70011/70011)","100% (151/151)","100% (150/150)","9","D Assignment","4203","[*] TO NETGEAR PURSUANT TO THE AGREEMENT.","-1","","3","8813","12. GENERAL

TERMS 
12.1","12853","9.8 
Assignment.","10033","10. Miscellaneous.","4203","[*] TO NETGEAR PURSUANT TO THE AGREEMENT.","8519","ARTICLE XVI ASSIGNMENT 
16.

1 Restrictions on Assignment.","3206","(c) 
Successors and Assigns.","1287","14.6 
Assignment.","3191","9.8 
Assignment.","335","ARTICLE VIII 
TRANSFERABILITY AND ASSIGNMENT 
Section 8.01.

No Assignment or Transfer Without Consent.","9911","18. GENERAL 
18.1
 Assignment.","true","false","true","false","false","false","false","false","false","false","Assignment"
"356TQKY9XHE2NECNUHD6AA0RBO578X","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","39LOEL67OVMN8F9UI8FILDK3ZU883K","A2FV0CMG9S8CU0","Approved","Fri Dec 08 05:58:30 PST 2023","Fri Dec 08 05:58:40 PST 2023","Mon Dec 11 05:58:40 PST 2023","Mon Dec 11 05:59:09 PST 2023","","","10","100% (70011/70011)","100% (151/151)","100% (150/150)","9","D Assignment","8880","By: /s/","13","1.0","4","2670","8. Assignment.","5061","15.1
 Assignment.","11042","8.3  
ASSIGNMENT.","9511","Assignment.","8880","By: /s/","760","(f) 
Assignment.","7128","4 
ARTICLE XIV – ASSIGNMENTS 
14.1","6088","(g) 
Assignment.","624","Section 1.2 Construction.","6288","14.3 
Assignment.","false","false","false","false","true","false","false","false","true","false","Assignment"
"3DWNFENNE5CUO8QNJNCQWOPV0X94JU","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","39O5D9O87W9PKIZ7ZKVNNZGMQUG3CR","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:54:58 PST 2023","Wed Dec 13 08:55:20 PST 2023","Sat Dec 16 08:55:20 PST 2023","","","","22","100% (2/2)","100% (2/2)","100% (2/2)","2","Distributor Personnel","236","9.2 
Public Announcements.","6","9.0","8","10256","1. 
Services.","12444","10.4 
Plant Inspection:","10017","1.
4  Deleted.","4478","6. Personnel 
A)","3955","FUTURE PRODUCTS AND DEVELOPMENTS 8 
9.","9889","3.3  
Total

[***] Impressions.

Intuit estimates but does not guarantee to deliver     -----------------------","1218","5.3 
Commercialization Reports.","5028","2.2
 Delivery of Content.","236","9.2 
Public Announcements.","10148","3.1.2 Members; Officers.","true","false","true","true","false","false","true","false","false","false","Commercialization"
"3RDTX9JRT0I21JVXZ9JKA6V2VUN79M","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3YGXWBAF73YA2EIBZY06X48S4SG4CD","A2OXQN2EYB3EEB","Submitted","Tue Dec 12 08:52:32 PST 2023","Tue Dec 12 09:00:31 PST 2023","Fri Dec 15 09:00:31 PST 2023","","","","479","100% (1/1)","100% (1/1)","100% (1/1)","2","Distributor Personnel","10053","WHETHER EXPRESS OR IMPLIED, AND LICENSOR HEREBY DISCLAIMS

ANY AND ALL SUCH WARRANTIES.

9 
ARTICLE VIII INDEMNIFICATION 
8.1.

Indemnificationby Licensor.","-1","","4","7593","2.3 Information Exchange, Records and Compliance.

2.3.1 
Technology Transfer.","1413","Servicing Duties of the Servicer.","9841","5.2 
Options.","9840","3.3 
Additional Services.","10053","WHETHER EXPRESS OR IMPLIED, AND LICENSOR HEREBY DISCLAIMS

ANY AND ALL SUCH WARRANTIES.

9 
ARTICLE VIII INDEMNIFICATION 
8.1.

Indemnificationby Licensor.","6323","3.2. Purchase Requirements.","1871","20 
Exhibit 1.13 — Current Bromelain SP Specifications","9499","2. Marketing and Distribution.

a.  
Time Life Distribution.","2676","(""Merger Corp."") and GSMS.","11217","1. Name of the Joint Venture.","false","false","false","false","false","false","false","false","true","false","GSMS is the correct answer as all other sentences that I marked as omitted."
"3A520CCNWPH1FHKCENBQCBY3NZ9EAU","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3KIBXJ1WD8BWP54HAVWDZLR5PLYKOA","A2FV0CMG9S8CU0","Approved","Fri Dec 08 05:49:21 PST 2023","Fri Dec 08 05:49:34 PST 2023","Mon Dec 11 05:49:34 PST 2023","Mon Dec 11 05:50:09 PST 2023","","","13","100% (70011/70011)","100% (151/151)","100% (150/150)","15","Term And Termination","11077","Shelly C. Lombard is currently an independent consultant.","-1","","6","9294","12. TERM 
12.1 
Term and Termination.","11251","(b) 
Bankruptcy.","1172","(c) Termination by DIALOG.","12013","Termination Fee.","593","Dissolution of the Joint Venture 
36.","11819","8.2 
Termination by Either Party.","11077","Shelly C. Lombard is currently an independent consultant.","8433","10.5  
Effect of Termination.

10.5.1  
General.","3163","4.4 
Termination for Cause.","660","Section 4.5 Bankruptcy.","false","false","false","false","false","false","true","false","false","false","Termination"
"3R16PJFTS58PZSW518C2X3P8FM94KT","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","39GXDJN2OWV7KOBD2ILO48CMRNO8VN","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:56:33 PST 2023","Wed Dec 13 08:56:46 PST 2023","Sat Dec 16 08:56:46 PST 2023","","","","13","100% (2/2)","100% (2/2)","100% (2/2)","2","Distributor Personnel","11911","11.2 Exceptions to Confidential Information","6","9.0","7","12748","DISTRIBUTOR AGREEMENT 
1.","2199","3. COLLABORATION 
3.
1 Purpose.","11837","Business Plan 
7 
3.6.

Payment Terms 
7 
5.

Development Work 
8 
6.

Further Development Work 
8 
7.

Brand Name and Trademarks 
9 
8.

Labelling and Packaging 
9 
9.

Regulatory Obligations and Procedures 
10 
9.1.","8066","3.3 Information.","4477","5. Duties of The Distributor 
A)","9886","2.3  
Additional Banner Advertisements.","1140","4. PRODUCT COMMERCIALIZATION.

4.1 Commercialization Plan.","11911","11.2 Exceptions to Confidential Information","7302","8.3 
Distributorships.","9888","3.2  
Additional Banner Advertisements.","true","false","false","false","true","false","false","false","true","false","Distributorships"
"33KGGVH24WYERTYTD98PPZQ7ZBDX1X","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3F6KKYWMNEI6TEYVHZADGJWAF0WNDH","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:32:16 PST 2023","Tue Dec 05 14:32:38 PST 2023","Fri Dec 08 14:32:38 PST 2023","Fri Dec 08 14:33:09 PST 2023","","","22","100% (70011/70011)","100% (151/151)","100% (150/150)","19","Governing Law","162","OMISSIONS ARE DESIGNATED","-1","","1","11465","SEC & LEGAL COMPLIANCE.","162","OMISSIONS ARE DESIGNATED","13253","9.
05.  Applicable Law.","2277","22. Governing Law.","12430","23. 
Choice of Law.","2806","15.13 Governing Law and Equitable Relief.

15.13.1 Governing Law.","533","10.7 Governing Law; Forum.","11139","THE PARTIES CONSENT TO THE EXERCISE OF PERSONAL JURISDICTION","7053","6.5 
Governing Law; Venue.","122","MISCELLANEOUS PROVISIONS 
24.","false","true","false","false","false","false","false","false","false","true","Governing Law"
"3VGZ74AYTIXNSAD14WX5I9930I9CGB","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","31JLPPHS2XBQT7WAPP4EIZA3EXC3OE","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:29:34 PST 2023","Tue Dec 05 14:30:48 PST 2023","Fri Dec 08 14:30:48 PST 2023","Fri Dec 08 14:31:09 PST 2023","","","74","100% (70011/70011)","100% (151/151)","100% (150/150)","15","Term And Termination","13346","By: /s/ R. Preston Pitts 


By: /s/","13","1.0","9","2452","3. Term and Termination of Agreement.","1570","(f) Effective Period and Termination.","8864","CHT’s Right to Terminate:","10825","REDACTED 
     11.4 Termination Assistance.","6590","less than ten (10) days;","7533","12.3 
Termination for Cause.","6515","Article 10 Liabilities for Breach of Agreement 
10.","4985","14.2.6 Termination for Change of Control of PB.","6941","8.3
Termination for Cause.","13346","By: /s/ R. Preston Pitts 


By: /s/","false","false","false","false","false","false","false","false","false","true","Termination"
"3P458N04Q3YLGEGPWD83UI0CRHRX2E","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3B2X28YI3ZW57WUJ4MXQJIMOHPV6BJ","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:42:01 PST 2023","Tue Dec 05 14:42:20 PST 2023","Fri Dec 08 14:42:20 PST 2023","Fri Dec 08 14:43:09 PST 2023","","","19","100% (70011/70011)","100% (151/151)","100% (150/150)","19","Governing Law","12728","In sum, Minn. Stat.

§80C.14 (subd.","-1","","2","10670","10.5 
Governing Law.","5882","(g) Governing Law; Choice of Venue.","12728","In sum, Minn. Stat.

§80C.14 (subd.","2584","15.6 
Governing Law.","4590","27. GOVERNING LAW","758","(d) 
Compliance with Regulatory Agencies.","1987","17.3 Governing Law and Venue.","10406","Governing Law.","9619","Section 11.8.

Governing Law.","10314","24.Governing Law; Attorney’s Fee.","false","false","false","false","false","true","false","false","false","false","Governing Law"
"3ACRLU860PV6YRP4K1BM7MI95HUEBP","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3ZSANO2JCIO07B4WG1MP3D91ECKFSW","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:28:39 PST 2023","Tue Dec 05 14:28:57 PST 2023","Fri Dec 08 14:28:57 PST 2023","Fri Dec 08 14:29:09 PST 2023","","","18","100% (70011/70011)","100% (151/151)","100% (150/150)","4","Payments Currency","12366","11.3 
Assignment.","9","14.0","6","7093","Payment will be made in United States dollars.","5803","ARTICLE V FEES 
Section 5.1 Fees.","8922","4.3 
Expenses.","355","Expenses.","4914","6.4 
Late Payments.","118","PERFORMANCE BONUSES AND TOTAL COMPENSATION LIMITATION 
A.","12366","11.3 
Assignment.","2500","Payment of Statements.","12791","19. 
Expenses.","789","[Regional Fund] below.","false","false","false","false","false","false","true","false","false","false","Expenses"
